,0,1,2,3
0,time,temperature,precipitation,direct_radiation
2614,2019-01-17 21:00:00,14.5,1.7,3.0
2615,2019-01-17 22:00:00,14.4,1.1,1.0
2616,2019-01-17 23:00:00,14.5,0.4,1.0
2617,2019-01-18 00:00:00,14.2,0.0,1.0
2618,2019-01-18 01:00:00,13.1,0.0,1.0
2619,2019-01-18 02:00:00,12.8,0.0,0.0
2620,2019-01-18 03:00:00,12.5,0.0,0.0
2621,2019-01-18 04:00:00,12.2,0.0,0.0
2622,2019-01-18 05:00:00,11.8,0.0,0.0
2623,2019-01-18 06:00:00,11.3,0.0,0.0
2624,2019-01-18 07:00:00,11.4,0.0,0.0
2625,2019-01-18 08:00:00,11.2,0.0,0.0
2626,2019-01-18 09:00:00,11.0,0.0,0.0
2627,2019-01-18 10:00:00,10.9,0.0,0.0
2628,2019-01-18 11:00:00,10.9,0.1,0.0
2629,2019-01-18 12:00:00,11.0,0.0,0.0
2630,2019-01-18 13:00:00,10.8,0.0,0.0
2631,2019-01-18 14:00:00,10.2,0.0,0.0
2632,2019-01-18 15:00:00,10.0,0.0,0.0
2633,2019-01-18 16:00:00,10.7,0.0,19.0
2634,2019-01-18 17:00:00,12.6,0.0,140.0
2635,2019-01-18 18:00:00,13.7,0.0,169.0
2636,2019-01-18 19:00:00,14.9,0.0,305.0
2637,2019-01-18 20:00:00,15.8,0.0,336.0
2638,2019-01-18 21:00:00,16.2,0.0,220.0
2639,2019-01-18 22:00:00,16.7,0.0,273.0
2640,2019-01-18 23:00:00,16.6,0.0,233.0
2641,2019-01-19 00:00:00,15.7,0.0,130.0
2642,2019-01-19 01:00:00,14.4,0.0,41.0
2643,2019-01-19 02:00:00,13.1,0.0,0.0
2644,2019-01-19 03:00:00,11.9,0.0,0.0
2645,2019-01-19 04:00:00,10.8,0.0,0.0
2646,2019-01-19 05:00:00,9.9,0.0,0.0
2647,2019-01-19 06:00:00,9.5,0.0,0.0
2648,2019-01-19 07:00:00,9.4,0.0,0.0
2649,2019-01-19 08:00:00,9.0,0.0,0.0
2650,2019-01-19 09:00:00,8.7,0.0,0.0
2651,2019-01-19 10:00:00,8.4,0.0,0.0
2652,2019-01-19 11:00:00,8.2,0.0,0.0
2653,2019-01-19 12:00:00,8.0,0.0,0.0
2654,2019-01-19 13:00:00,7.9,0.0,0.0
2655,2019-01-19 14:00:00,7.8,0.0,0.0
2656,2019-01-19 15:00:00,7.7,0.0,0.0
2657,2019-01-19 16:00:00,9.1,0.0,44.0
2658,2019-01-19 17:00:00,13.0,0.0,178.0
2659,2019-01-19 18:00:00,16.8,0.0,333.0
2660,2019-01-19 19:00:00,19.3,0.0,459.0
2661,2019-01-19 20:00:00,20.8,0.0,521.0
2662,2019-01-19 21:00:00,21.7,0.0,522.0
2663,2019-01-19 22:00:00,22.0,0.0,465.0
2664,2019-01-19 23:00:00,21.8,0.0,349.0
2665,2019-01-20 00:00:00,20.4,0.0,200.0
2666,2019-01-20 01:00:00,19.2,0.0,55.0
2667,2019-01-20 02:00:00,16.0,0.0,0.0
2668,2019-01-20 03:00:00,13.5,0.0,0.0
2669,2019-01-20 04:00:00,12.7,0.0,0.0
2670,2019-01-20 05:00:00,12.1,0.0,0.0
2671,2019-01-20 06:00:00,11.4,0.0,0.0
2672,2019-01-20 07:00:00,11.7,0.0,0.0
2673,2019-01-20 08:00:00,11.1,0.0,0.0
2674,2019-01-20 09:00:00,10.3,0.0,0.0
2675,2019-01-20 10:00:00,9.5,0.0,0.0
2676,2019-01-20 11:00:00,8.9,0.0,0.0
2677,2019-01-20 12:00:00,8.4,0.0,0.0
2678,2019-01-20 13:00:00,8.1,0.0,0.0
2679,2019-01-20 14:00:00,8.0,0.0,0.0
2680,2019-01-20 15:00:00,8.0,0.0,0.0
2681,2019-01-20 16:00:00,9.0,0.0,16.0
2682,2019-01-20 17:00:00,13.8,0.0,95.0
2683,2019-01-20 18:00:00,18.4,0.0,215.0
2684,2019-01-20 19:00:00,19.7,0.0,363.0
2685,2019-01-20 20:00:00,20.4,0.0,386.0
2686,2019-01-20 21:00:00,20.8,0.0,416.0
2687,2019-01-20 22:00:00,20.4,0.0,309.0
2688,2019-01-20 23:00:00,19.2,0.0,150.0
2689,2019-01-21 00:00:00,17.8,0.0,58.0
2690,2019-01-21 01:00:00,16.4,0.0,19.0
2691,2019-01-21 02:00:00,14.9,0.0,0.0
2692,2019-01-21 03:00:00,14.1,0.0,0.0
2693,2019-01-21 04:00:00,13.1,0.0,0.0
2694,2019-01-21 05:00:00,12.4,0.0,0.0
2695,2019-01-21 06:00:00,12.0,0.0,0.0
2696,2019-01-21 07:00:00,11.5,0.0,0.0
2697,2019-01-21 08:00:00,10.8,0.0,0.0
2698,2019-01-21 09:00:00,10.9,0.0,0.0
2699,2019-01-21 10:00:00,10.5,0.0,0.0
2700,2019-01-21 11:00:00,9.6,0.0,0.0
2701,2019-01-21 12:00:00,9.1,0.0,0.0
2702,2019-01-21 13:00:00,8.7,0.0,0.0
2703,2019-01-21 14:00:00,8.1,0.0,0.0
2704,2019-01-21 15:00:00,7.3,0.0,0.0
2705,2019-01-21 16:00:00,7.7,0.0,39.0
2706,2019-01-21 17:00:00,9.8,0.0,164.0
2707,2019-01-21 18:00:00,10.9,0.0,340.0
2708,2019-01-21 19:00:00,12.5,0.0,451.0
2709,2019-01-21 20:00:00,13.1,0.0,531.0
2710,2019-01-21 21:00:00,13.6,0.0,546.0
2711,2019-01-21 22:00:00,13.8,0.0,488.0
2712,2019-01-21 23:00:00,13.6,0.0,373.0
2713,2019-01-22 00:00:00,13.0,0.0,218.0
2714,2019-01-22 01:00:00,11.8,0.0,62.0
2715,2019-01-22 02:00:00,9.8,0.0,0.0
2716,2019-01-22 03:00:00,8.3,0.0,0.0
2717,2019-01-22 04:00:00,7.2,0.0,0.0
2718,2019-01-22 05:00:00,6.4,0.0,0.0
2719,2019-01-22 06:00:00,5.7,0.0,0.0
2720,2019-01-22 07:00:00,5.8,0.0,0.0
2721,2019-01-22 08:00:00,5.4,0.0,0.0
2722,2019-01-22 09:00:00,5.0,0.0,0.0
2723,2019-01-22 10:00:00,4.7,0.0,0.0
2724,2019-01-22 11:00:00,4.5,0.0,0.0
2725,2019-01-22 12:00:00,4.2,0.0,0.0
2726,2019-01-22 13:00:00,3.9,0.0,0.0
2727,2019-01-22 14:00:00,3.6,0.0,0.0
2728,2019-01-22 15:00:00,3.2,0.0,0.0
2729,2019-01-22 16:00:00,4.4,0.0,52.0
2730,2019-01-22 17:00:00,8.7,0.0,207.0
2731,2019-01-22 18:00:00,11.5,0.0,370.0
2732,2019-01-22 19:00:00,14.5,0.0,475.0
2733,2019-01-22 20:00:00,15.7,0.0,530.0
2734,2019-01-22 21:00:00,16.5,0.0,543.0
2735,2019-01-22 22:00:00,16.8,0.0,475.0
2736,2019-01-22 23:00:00,16.5,0.0,312.0
2737,2019-01-23 00:00:00,15.6,0.0,162.0
2738,2019-01-23 01:00:00,13.6,0.0,55.0
2739,2019-01-23 02:00:00,10.5,0.0,0.0
2740,2019-01-23 03:00:00,7.9,0.0,0.0
2741,2019-01-23 04:00:00,6.4,0.0,0.0
2742,2019-01-23 05:00:00,5.5,0.0,0.0
2743,2019-01-23 06:00:00,4.9,0.0,0.0
2744,2019-01-23 07:00:00,5.3,0.0,0.0
2745,2019-01-23 08:00:00,5.0,0.0,0.0
2746,2019-01-23 09:00:00,4.6,0.0,0.0
2747,2019-01-23 10:00:00,4.3,0.0,0.0
2748,2019-01-23 11:00:00,4.0,0.0,0.0
2749,2019-01-23 12:00:00,3.8,0.0,0.0
2750,2019-01-23 13:00:00,3.6,0.0,0.0
2751,2019-01-23 14:00:00,3.4,0.0,0.0
2752,2019-01-23 15:00:00,3.3,0.0,0.0
2753,2019-01-23 16:00:00,4.8,0.0,51.0
2754,2019-01-23 17:00:00,9.5,0.0,203.0
2755,2019-01-23 18:00:00,14.1,0.0,361.0
2756,2019-01-23 19:00:00,16.2,0.0,482.0
2757,2019-01-23 20:00:00,17.3,0.0,548.0
2758,2019-01-23 21:00:00,17.7,0.0,551.0
2759,2019-01-23 22:00:00,17.9,0.0,493.0
2760,2019-01-23 23:00:00,17.5,0.0,378.0
2761,2019-01-24 00:00:00,16.4,0.0,223.0
2762,2019-01-24 01:00:00,14.5,0.0,65.0
2763,2019-01-24 02:00:00,12.8,0.0,0.0
2764,2019-01-24 03:00:00,11.2,0.0,0.0
2765,2019-01-24 04:00:00,9.1,0.0,0.0
2766,2019-01-24 05:00:00,7.3,0.0,0.0
2767,2019-01-24 06:00:00,6.8,0.0,0.0
2768,2019-01-24 07:00:00,7.1,0.0,0.0
2769,2019-01-24 08:00:00,6.7,0.0,0.0
2770,2019-01-24 09:00:00,6.4,0.0,0.0
2771,2019-01-24 10:00:00,6.2,0.0,0.0
2772,2019-01-24 11:00:00,6.0,0.0,0.0
2773,2019-01-24 12:00:00,5.8,0.0,0.0
2774,2019-01-24 13:00:00,5.7,0.0,0.0
2775,2019-01-24 14:00:00,5.5,0.0,0.0
2776,2019-01-24 15:00:00,5.4,0.0,0.0
2777,2019-01-24 16:00:00,6.9,0.0,49.0
2778,2019-01-24 17:00:00,11.6,0.0,198.0
2779,2019-01-24 18:00:00,16.2,0.0,361.0
2780,2019-01-24 19:00:00,18.9,0.0,478.0
2781,2019-01-24 20:00:00,20.4,0.0,555.0
2782,2019-01-24 21:00:00,21.2,0.0,553.0
2783,2019-01-24 22:00:00,21.5,0.0,480.0
2784,2019-01-24 23:00:00,21.3,0.0,373.0
2785,2019-01-25 00:00:00,20.4,0.0,222.0
2786,2019-01-25 01:00:00,19.8,0.0,67.0
2787,2019-01-25 02:00:00,15.0,0.0,0.0
2788,2019-01-25 03:00:00,11.8,0.0,0.0
2789,2019-01-25 04:00:00,10.3,0.0,0.0
2790,2019-01-25 05:00:00,9.6,0.0,0.0
2791,2019-01-25 06:00:00,8.6,0.0,0.0
2792,2019-01-25 07:00:00,8.9,0.0,0.0
2793,2019-01-25 08:00:00,8.2,0.0,0.0
2794,2019-01-25 09:00:00,7.6,0.0,0.0
2795,2019-01-25 10:00:00,7.2,0.0,0.0
2796,2019-01-25 11:00:00,6.9,0.0,0.0
2797,2019-01-25 12:00:00,6.6,0.0,0.0
2798,2019-01-25 13:00:00,6.4,0.0,0.0
2799,2019-01-25 14:00:00,6.2,0.0,0.0
2800,2019-01-25 15:00:00,6.0,0.0,0.0
2801,2019-01-25 16:00:00,7.5,0.0,54.0
2802,2019-01-25 17:00:00,12.2,0.0,202.0
2803,2019-01-25 18:00:00,16.9,0.0,362.0
2804,2019-01-25 19:00:00,19.7,0.0,496.0
2805,2019-01-25 20:00:00,21.2,0.0,564.0
2806,2019-01-25 21:00:00,22.0,0.0,566.0
2807,2019-01-25 22:00:00,22.2,0.0,506.0
2808,2019-01-25 23:00:00,22.0,0.0,390.0
2809,2019-01-26 00:00:00,21.0,0.0,233.0
2810,2019-01-26 01:00:00,18.7,0.0,72.0
2811,2019-01-26 02:00:00,15.0,0.0,0.0
2812,2019-01-26 03:00:00,12.1,0.0,0.0
2813,2019-01-26 04:00:00,11.1,0.0,0.0
2814,2019-01-26 05:00:00,10.0,0.0,0.0
2815,2019-01-26 06:00:00,9.2,0.0,0.0
2816,2019-01-26 07:00:00,9.4,0.0,0.0
2817,2019-01-26 08:00:00,9.0,0.0,0.0
2818,2019-01-26 09:00:00,8.7,0.0,0.0
2819,2019-01-26 10:00:00,8.4,0.0,0.0
2820,2019-01-26 11:00:00,8.1,0.0,0.0
2821,2019-01-26 12:00:00,7.9,0.0,0.0
2822,2019-01-26 13:00:00,7.8,0.0,0.0
2823,2019-01-26 14:00:00,7.7,0.0,0.0
2824,2019-01-26 15:00:00,7.6,0.0,0.0
2825,2019-01-26 16:00:00,9.1,0.0,47.0
2826,2019-01-26 17:00:00,13.5,0.0,198.0
2827,2019-01-26 18:00:00,18.4,0.0,366.0
2828,2019-01-26 19:00:00,21.4,0.0,494.0
2829,2019-01-26 20:00:00,22.9,0.0,557.0
2830,2019-01-26 21:00:00,23.7,0.0,521.0
2831,2019-01-26 22:00:00,24.0,0.0,449.0
2832,2019-01-26 23:00:00,23.7,0.0,305.0
2833,2019-01-27 00:00:00,22.6,0.0,186.0
2834,2019-01-27 01:00:00,20.3,0.0,49.0
2835,2019-01-27 02:00:00,16.5,0.0,0.0
2836,2019-01-27 03:00:00,13.2,0.0,0.0
2837,2019-01-27 04:00:00,11.7,0.0,0.0
2838,2019-01-27 05:00:00,10.6,0.0,0.0
2839,2019-01-27 06:00:00,9.7,0.0,0.0
2840,2019-01-27 07:00:00,10.3,0.0,0.0
2841,2019-01-27 08:00:00,9.9,0.0,0.0
2842,2019-01-27 09:00:00,9.4,0.0,0.0
2843,2019-01-27 10:00:00,8.9,0.0,0.0
2844,2019-01-27 11:00:00,8.5,0.0,0.0
2845,2019-01-27 12:00:00,8.4,0.0,0.0
2846,2019-01-27 13:00:00,8.5,0.0,0.0
2847,2019-01-27 14:00:00,8.3,0.0,0.0
2848,2019-01-27 15:00:00,8.1,0.0,0.0
2849,2019-01-27 16:00:00,9.4,0.0,51.0
2850,2019-01-27 17:00:00,14.0,0.0,198.0
2851,2019-01-27 18:00:00,19.6,0.0,367.0
2852,2019-01-27 19:00:00,21.2,0.0,448.0
2853,2019-01-27 20:00:00,22.2,0.0,549.0
2854,2019-01-27 21:00:00,22.6,0.0,559.0
2855,2019-01-27 22:00:00,22.7,0.0,498.0
2856,2019-01-27 23:00:00,22.2,0.0,382.0
2857,2019-01-28 00:00:00,20.7,0.0,227.0
2858,2019-01-28 01:00:00,18.2,0.0,70.0
2859,2019-01-28 02:00:00,16.7,0.0,1.0
2860,2019-01-28 03:00:00,15.1,0.0,0.0
2861,2019-01-28 04:00:00,13.4,0.0,0.0
2862,2019-01-28 05:00:00,11.3,0.0,0.0
2863,2019-01-28 06:00:00,9.7,0.0,0.0
2864,2019-01-28 07:00:00,9.4,0.0,0.0
2865,2019-01-28 08:00:00,8.9,0.0,0.0
2866,2019-01-28 09:00:00,8.5,0.0,0.0
2867,2019-01-28 10:00:00,8.2,0.0,0.0
2868,2019-01-28 11:00:00,7.8,0.0,0.0
2869,2019-01-28 12:00:00,7.5,0.0,0.0
2870,2019-01-28 13:00:00,7.3,0.0,0.0
2871,2019-01-28 14:00:00,7.0,0.0,0.0
2872,2019-01-28 15:00:00,6.8,0.0,0.0
2873,2019-01-28 16:00:00,8.5,0.0,35.0
2874,2019-01-28 17:00:00,14.1,0.0,120.0
2875,2019-01-28 18:00:00,18.9,0.0,205.0
2876,2019-01-28 19:00:00,20.1,0.0,261.0
2877,2019-01-28 20:00:00,20.8,0.0,206.0
2878,2019-01-28 21:00:00,21.1,0.0,151.0
2879,2019-01-28 22:00:00,20.4,0.0,147.0
2880,2019-01-28 23:00:00,20.9,0.0,187.0
2881,2019-01-29 00:00:00,20.7,0.0,200.0
2882,2019-01-29 01:00:00,19.0,0.0,65.0
2883,2019-01-29 02:00:00,17.8,0.0,1.0
2884,2019-01-29 03:00:00,14.9,0.0,0.0
2885,2019-01-29 04:00:00,12.7,0.0,0.0
2886,2019-01-29 05:00:00,11.2,0.0,0.0
2887,2019-01-29 06:00:00,10.6,0.0,0.0
2888,2019-01-29 07:00:00,10.8,0.0,0.0
2889,2019-01-29 08:00:00,10.7,0.0,0.0
2890,2019-01-29 09:00:00,10.6,0.0,0.0
2891,2019-01-29 10:00:00,10.3,0.0,0.0
2892,2019-01-29 11:00:00,10.2,0.0,0.0
2893,2019-01-29 12:00:00,10.2,0.0,0.0
2894,2019-01-29 13:00:00,9.9,0.0,0.0
2895,2019-01-29 14:00:00,9.7,0.0,0.0
2896,2019-01-29 15:00:00,9.6,0.0,0.0
2897,2019-01-29 16:00:00,10.8,0.0,14.0
2898,2019-01-29 17:00:00,15.5,0.0,23.0
2899,2019-01-29 18:00:00,18.4,0.0,186.0
2900,2019-01-29 19:00:00,18.7,0.0,123.0
2901,2019-01-29 20:00:00,19.9,0.0,361.0
2902,2019-01-29 21:00:00,20.4,0.0,524.0
2903,2019-01-29 22:00:00,20.3,0.0,503.0
2904,2019-01-29 23:00:00,19.6,0.0,360.0
2905,2019-01-30 00:00:00,18.4,0.0,171.0
2906,2019-01-30 01:00:00,16.6,0.0,11.0
2907,2019-01-30 02:00:00,14.8,0.0,0.0
2908,2019-01-30 03:00:00,14.0,0.0,0.0
2909,2019-01-30 04:00:00,12.6,0.0,0.0
2910,2019-01-30 05:00:00,11.3,0.0,0.0
2911,2019-01-30 06:00:00,10.3,0.0,0.0
2912,2019-01-30 07:00:00,11.7,0.0,0.0
2913,2019-01-30 08:00:00,10.7,0.0,0.0
2914,2019-01-30 09:00:00,10.5,0.0,0.0
2915,2019-01-30 10:00:00,10.1,0.0,0.0
2916,2019-01-30 11:00:00,10.5,0.0,0.0
2917,2019-01-30 12:00:00,10.4,0.0,0.0
2918,2019-01-30 13:00:00,10.1,0.0,0.0
2919,2019-01-30 14:00:00,9.9,0.0,0.0
2920,2019-01-30 15:00:00,9.9,0.0,0.0
2921,2019-01-30 16:00:00,11.4,0.0,11.0
2922,2019-01-30 17:00:00,14.8,0.0,80.0
2923,2019-01-30 18:00:00,17.1,0.0,172.0
2924,2019-01-30 19:00:00,16.8,0.0,75.0
2925,2019-01-30 20:00:00,17.3,0.0,94.0
2926,2019-01-30 21:00:00,18.1,0.0,234.0
2927,2019-01-30 22:00:00,18.7,0.0,271.0
2928,2019-01-30 23:00:00,18.5,0.0,289.0
2929,2019-01-31 00:00:00,17.4,0.0,234.0
2930,2019-01-31 01:00:00,15.6,0.0,73.0
2931,2019-01-31 02:00:00,14.0,0.0,1.0
2932,2019-01-31 03:00:00,13.0,0.0,0.0
2933,2019-01-31 04:00:00,12.0,0.0,0.0
2934,2019-01-31 05:00:00,11.2,0.0,0.0
2935,2019-01-31 06:00:00,10.2,0.0,0.0
2936,2019-01-31 07:00:00,10.6,0.0,0.0
2937,2019-01-31 08:00:00,10.6,0.0,0.0
2938,2019-01-31 09:00:00,10.1,0.0,0.0
2939,2019-01-31 10:00:00,8.9,0.0,0.0
2940,2019-01-31 11:00:00,8.6,0.0,0.0
2941,2019-01-31 12:00:00,8.6,0.0,0.0
2942,2019-01-31 13:00:00,8.6,0.0,0.0
2943,2019-01-31 14:00:00,8.6,0.0,0.0
2944,2019-01-31 15:00:00,9.0,0.0,0.0
2945,2019-01-31 16:00:00,10.3,0.0,18.0
2946,2019-01-31 17:00:00,12.3,0.3,38.0
2947,2019-01-31 18:00:00,12.9,1.0,53.0
2948,2019-01-31 19:00:00,12.0,1.3,1.0
2949,2019-01-31 20:00:00,11.6,1.9,0.0
2950,2019-01-31 21:00:00,11.1,3.9,0.0
2951,2019-01-31 22:00:00,11.1,3.6,11.0
2952,2019-01-31 23:00:00,11.8,1.7,43.0
2953,2019-02-01 00:00:00,11.9,0.4,95.0
2954,2019-02-01 01:00:00,12.2,0.0,46.0
2955,2019-02-01 02:00:00,10.9,0.0,1.0
2956,2019-02-01 03:00:00,9.0,0.0,0.0
2957,2019-02-01 04:00:00,7.3,0.0,0.0
2958,2019-02-01 05:00:00,6.3,0.0,0.0
2959,2019-02-01 06:00:00,5.7,0.0,0.0
2960,2019-02-01 07:00:00,6.8,0.0,0.0
2961,2019-02-01 08:00:00,6.5,0.0,0.0
2962,2019-02-01 09:00:00,5.9,0.0,0.0
2963,2019-02-01 10:00:00,5.7,0.0,0.0
2964,2019-02-01 11:00:00,5.2,0.0,0.0
2965,2019-02-01 12:00:00,4.8,0.0,0.0
2966,2019-02-01 13:00:00,4.7,0.0,0.0
2967,2019-02-01 14:00:00,4.8,0.0,0.0
2968,2019-02-01 15:00:00,4.6,0.0,0.0
2969,2019-02-01 16:00:00,7.3,0.0,18.0
2970,2019-02-01 17:00:00,11.7,0.0,124.0
2971,2019-02-01 18:00:00,13.7,0.0,277.0
2972,2019-02-01 19:00:00,14.2,0.0,138.0
2973,2019-02-01 20:00:00,14.4,0.0,121.0
2974,2019-02-01 21:00:00,14.9,0.0,144.0
2975,2019-02-01 22:00:00,14.5,0.0,60.0
2976,2019-02-01 23:00:00,14.4,0.0,66.0
2977,2019-02-02 00:00:00,13.8,0.0,35.0
2978,2019-02-02 01:00:00,12.9,0.0,20.0
2979,2019-02-02 02:00:00,11.8,0.0,0.0
2980,2019-02-02 03:00:00,11.3,0.0,0.0
2981,2019-02-02 04:00:00,10.7,0.2,0.0
2982,2019-02-02 05:00:00,10.7,0.2,0.0
2983,2019-02-02 06:00:00,10.7,0.0,0.0
2984,2019-02-02 07:00:00,11.4,0.0,0.0
2985,2019-02-02 08:00:00,11.5,0.0,0.0
2986,2019-02-02 09:00:00,11.4,0.4,0.0
2987,2019-02-02 10:00:00,11.1,0.6,0.0
2988,2019-02-02 11:00:00,11.0,0.5,0.0
2989,2019-02-02 12:00:00,10.9,0.7,0.0
2990,2019-02-02 13:00:00,10.4,1.1,0.0
2991,2019-02-02 14:00:00,10.5,2.1,0.0
2992,2019-02-02 15:00:00,10.5,1.8,0.0
2993,2019-02-02 16:00:00,10.8,2.4,1.0
2994,2019-02-02 17:00:00,11.3,2.6,2.0
2995,2019-02-02 18:00:00,11.9,3.9,3.0
2996,2019-02-02 19:00:00,12.6,2.1,29.0
2997,2019-02-02 20:00:00,12.7,3.6,28.0
2998,2019-02-02 21:00:00,12.3,5.9,0.0
2999,2019-02-02 22:00:00,11.8,7.5,0.0
3000,2019-02-02 23:00:00,11.0,4.0,0.0
3001,2019-02-03 00:00:00,11.2,1.2,82.0
3002,2019-02-03 01:00:00,10.9,0.4,35.0
3003,2019-02-03 02:00:00,9.7,0.2,1.0
3004,2019-02-03 03:00:00,8.2,0.2,0.0
3005,2019-02-03 04:00:00,7.2,0.0,0.0
3006,2019-02-03 05:00:00,7.4,0.1,0.0
3007,2019-02-03 06:00:00,7.5,0.0,0.0
3008,2019-02-03 07:00:00,8.5,0.7,0.0
3009,2019-02-03 08:00:00,8.9,0.6,0.0
3010,2019-02-03 09:00:00,9.0,0.5,0.0
3011,2019-02-03 10:00:00,9.0,0.4,0.0
3012,2019-02-03 11:00:00,9.0,0.3,0.0
3013,2019-02-03 12:00:00,9.3,0.4,0.0
3014,2019-02-03 13:00:00,9.3,0.4,0.0
3015,2019-02-03 14:00:00,9.3,0.5,0.0
3016,2019-02-03 15:00:00,9.4,0.4,0.0
3017,2019-02-03 16:00:00,9.8,0.5,4.0
3018,2019-02-03 17:00:00,10.5,0.4,6.0
3019,2019-02-03 18:00:00,10.8,0.6,12.0
3020,2019-02-03 19:00:00,11.2,0.7,67.0
3021,2019-02-03 20:00:00,11.9,0.7,129.0
3022,2019-02-03 21:00:00,11.4,1.0,113.0
3023,2019-02-03 22:00:00,11.0,0.8,88.0
3024,2019-02-03 23:00:00,10.9,0.7,19.0
3025,2019-02-04 00:00:00,10.6,0.7,1.0
3026,2019-02-04 01:00:00,10.4,0.9,1.0
3027,2019-02-04 02:00:00,10.0,0.6,1.0
3028,2019-02-04 03:00:00,9.8,0.7,0.0
3029,2019-02-04 04:00:00,9.5,0.7,0.0
3030,2019-02-04 05:00:00,9.4,0.8,0.0
3031,2019-02-04 06:00:00,9.5,1.0,0.0
3032,2019-02-04 07:00:00,9.6,0.4,0.0
3033,2019-02-04 08:00:00,9.2,0.3,0.0
3034,2019-02-04 09:00:00,9.1,0.3,0.0
3035,2019-02-04 10:00:00,9.1,0.4,0.0
3036,2019-02-04 11:00:00,9.3,0.6,0.0
3037,2019-02-04 12:00:00,9.1,1.3,0.0
3038,2019-02-04 13:00:00,9.0,1.0,0.0
3039,2019-02-04 14:00:00,9.0,0.7,0.0
3040,2019-02-04 15:00:00,9.1,0.6,0.0
3041,2019-02-04 16:00:00,9.5,0.3,11.0
3042,2019-02-04 17:00:00,10.1,0.8,14.0
3043,2019-02-04 18:00:00,10.1,2.1,23.0
3044,2019-02-04 19:00:00,11.7,2.3,211.0
3045,2019-02-04 20:00:00,12.2,1.8,178.0
3046,2019-02-04 21:00:00,11.0,1.9,56.0
3047,2019-02-04 22:00:00,11.7,2.4,137.0
3048,2019-02-04 23:00:00,11.3,0.5,129.0
3049,2019-02-05 00:00:00,11.4,0.4,93.0
3050,2019-02-05 01:00:00,10.5,0.3,70.0
3051,2019-02-05 02:00:00,9.2,0.2,1.0
3052,2019-02-05 03:00:00,8.6,0.4,0.0
3053,2019-02-05 04:00:00,7.9,0.3,0.0
3054,2019-02-05 05:00:00,7.7,0.3,0.0
3055,2019-02-05 06:00:00,6.9,0.3,0.0
3056,2019-02-05 07:00:00,7.7,0.6,0.0
3057,2019-02-05 08:00:00,7.5,0.6,0.0
3058,2019-02-05 09:00:00,7.6,0.6,0.0
3059,2019-02-05 10:00:00,7.3,0.4,0.0
3060,2019-02-05 11:00:00,7.1,0.3,0.0
3061,2019-02-05 12:00:00,6.8,0.2,0.0
3062,2019-02-05 13:00:00,5.9,0.2,0.0
3063,2019-02-05 14:00:00,5.5,0.3,0.0
3064,2019-02-05 15:00:00,5.9,0.3,0.0
3065,2019-02-05 16:00:00,6.6,0.3,26.0
3066,2019-02-05 17:00:00,7.3,0.2,19.0
3067,2019-02-05 18:00:00,8.5,0.1,111.0
3068,2019-02-05 19:00:00,9.5,0.2,168.0
3069,2019-02-05 20:00:00,9.0,0.4,176.0
3070,2019-02-05 21:00:00,9.2,0.2,229.0
3071,2019-02-05 22:00:00,10.1,0.0,336.0
3072,2019-02-05 23:00:00,10.1,0.0,317.0
3073,2019-02-06 00:00:00,9.3,0.1,221.0
3074,2019-02-06 01:00:00,8.3,0.0,76.0
3075,2019-02-06 02:00:00,7.3,0.0,2.0
3076,2019-02-06 03:00:00,6.3,0.0,0.0
3077,2019-02-06 04:00:00,5.4,0.0,0.0
3078,2019-02-06 05:00:00,5.7,0.0,0.0
3079,2019-02-06 06:00:00,4.8,0.0,0.0
3080,2019-02-06 07:00:00,5.3,0.0,0.0
3081,2019-02-06 08:00:00,4.4,0.0,0.0
3082,2019-02-06 09:00:00,3.4,0.0,0.0
3083,2019-02-06 10:00:00,2.6,0.0,0.0
3084,2019-02-06 11:00:00,2.1,0.0,0.0
3085,2019-02-06 12:00:00,1.5,0.0,0.0
3086,2019-02-06 13:00:00,1.2,0.0,0.0
3087,2019-02-06 14:00:00,0.8,0.0,0.0
3088,2019-02-06 15:00:00,0.8,0.0,0.0
3089,2019-02-06 16:00:00,2.6,0.0,74.0
3090,2019-02-06 17:00:00,6.2,0.0,225.0
3091,2019-02-06 18:00:00,7.9,0.0,362.0
3092,2019-02-06 19:00:00,9.2,0.0,498.0
3093,2019-02-06 20:00:00,10.3,0.0,609.0
3094,2019-02-06 21:00:00,10.8,0.0,531.0
3095,2019-02-06 22:00:00,11.1,0.0,460.0
3096,2019-02-06 23:00:00,11.2,0.0,413.0
3097,2019-02-07 00:00:00,10.8,0.0,253.0
3098,2019-02-07 01:00:00,9.6,0.0,102.0
3099,2019-02-07 02:00:00,7.9,0.0,4.0
3100,2019-02-07 03:00:00,7.4,0.0,0.0
3101,2019-02-07 04:00:00,4.8,0.0,0.0
3102,2019-02-07 05:00:00,3.9,0.0,0.0
3103,2019-02-07 06:00:00,3.2,0.0,0.0
3104,2019-02-07 07:00:00,3.1,0.0,0.0
3105,2019-02-07 08:00:00,2.6,0.0,0.0
3106,2019-02-07 09:00:00,2.1,0.0,0.0
3107,2019-02-07 10:00:00,1.8,0.0,0.0
3108,2019-02-07 11:00:00,1.4,0.0,0.0
3109,2019-02-07 12:00:00,1.2,0.0,0.0
3110,2019-02-07 13:00:00,0.9,0.0,0.0
3111,2019-02-07 14:00:00,0.8,0.0,0.0
