,0,1
172,2019-10-03T02:00:00-00:00,58.41016
173,2019-10-03T02:15:00-00:00,58.83462
174,2019-10-03T02:30:00-00:00,52.24011
175,2019-10-03T02:45:00-00:00,47.61191
176,2019-10-03T03:00:00-00:00,55.98506
177,2019-10-03T03:15:00-00:00,53.68706
178,2019-10-03T03:30:00-00:00,45.2947
179,2019-10-03T03:45:00-00:00,38.61704
180,2019-10-03T04:00:00-00:00,50.74343
181,2019-10-03T04:15:00-00:00,43.87679
182,2019-10-03T04:30:00-00:00,40.37083
183,2019-10-03T04:45:00-00:00,31.00805
184,2019-10-03T05:00:00-00:00,42.23133
185,2019-10-03T05:15:00-00:00,37.37037
186,2019-10-03T05:30:00-00:00,32.9384
187,2019-10-03T05:45:00-00:00,30.07736
188,2019-10-03T06:00:00-00:00,31.57134
189,2019-10-03T06:15:00-00:00,31.26081
190,2019-10-03T06:30:00-00:00,30.74825
191,2019-10-03T06:45:00-00:00,28.08647
192,2019-10-03T07:00:00-00:00,31.49915
193,2019-10-03T07:15:00-00:00,29.70913
194,2019-10-03T07:30:00-00:00,29.64543
195,2019-10-03T07:45:00-00:00,27.89495
196,2019-10-03T08:00:00-00:00,32.03362
197,2019-10-03T08:15:00-00:00,30.00874
198,2019-10-03T08:30:00-00:00,29.5827
199,2019-10-03T08:45:00-00:00,28.51226
200,2019-10-03T09:00:00-00:00,32.77204
201,2019-10-03T09:15:00-00:00,30.0824
202,2019-10-03T09:30:00-00:00,29.0012
203,2019-10-03T09:45:00-00:00,27.38262
204,2019-10-03T10:00:00-00:00,32.0624
205,2019-10-03T10:15:00-00:00,30.7924
206,2019-10-03T10:30:00-00:00,29.8824
207,2019-10-03T10:45:00-00:00,28.74383
208,2019-10-03T11:00:00-00:00,29.67245
209,2019-10-03T11:15:00-00:00,30.66436
210,2019-10-03T11:30:00-00:00,31.11425
211,2019-10-03T11:45:00-00:00,31.27527
212,2019-10-03T12:00:00-00:00,30.70429
213,2019-10-03T12:15:00-00:00,32.26436
214,2019-10-03T12:30:00-00:00,40.6548
215,2019-10-03T12:45:00-00:00,46.01408
216,2019-10-03T13:00:00-00:00,36.12276
217,2019-10-03T13:15:00-00:00,41.42272
218,2019-10-03T13:30:00-00:00,45.61269
219,2019-10-03T13:45:00-00:00,47.03208
220,2019-10-03T14:00:00-00:00,61.17551
221,2019-10-03T14:15:00-00:00,37.04832
222,2019-10-03T14:30:00-00:00,32.2524
223,2019-10-03T14:45:00-00:00,25.77686
224,2019-10-03T15:00:00-00:00,34.42722
225,2019-10-03T15:15:00-00:00,29.0518
226,2019-10-03T15:30:00-00:00,19.06289
227,2019-10-03T15:45:00-00:00,18.699
228,2019-10-03T16:00:00-00:00,19.98431
229,2019-10-03T16:15:00-00:00,19.87465
230,2019-10-03T16:30:00-00:00,17.72437
231,2019-10-03T16:45:00-00:00,17.91419
232,2019-10-03T17:00:00-00:00,21.94573
233,2019-10-03T17:15:00-00:00,21.35964
234,2019-10-03T17:30:00-00:00,21.35594
235,2019-10-03T17:45:00-00:00,16.56269
236,2019-10-03T18:00:00-00:00,24.60587
237,2019-10-03T18:15:00-00:00,24.44696
238,2019-10-03T18:30:00-00:00,24.70524
239,2019-10-03T18:45:00-00:00,23.797
240,2019-10-03T19:00:00-00:00,20.71326
241,2019-10-03T19:15:00-00:00,20.01459
242,2019-10-03T19:30:00-00:00,21.09102
243,2019-10-03T19:45:00-00:00,20.7833
244,2019-10-03T20:00:00-00:00,22.27002
245,2019-10-03T20:15:00-00:00,23.49542
246,2019-10-03T20:30:00-00:00,20.94154
247,2019-10-03T20:45:00-00:00,21.49674
248,2019-10-03T21:00:00-00:00,22.35401
249,2019-10-03T21:15:00-00:00,22.44886
250,2019-10-03T21:30:00-00:00,24.70691
251,2019-10-03T21:45:00-00:00,22.49105
252,2019-10-03T22:00:00-00:00,26.75327
253,2019-10-03T22:15:00-00:00,26.09072
254,2019-10-03T22:30:00-00:00,26.00089
255,2019-10-03T22:45:00-00:00,26.03805
256,2019-10-03T23:00:00-00:00,22.45844
257,2019-10-03T23:15:00-00:00,23.96966
258,2019-10-03T23:30:00-00:00,25.41954
259,2019-10-03T23:45:00-00:00,26.66941
260,2019-10-04T00:00:00-00:00,23.73327
261,2019-10-04T00:15:00-00:00,26.17345
262,2019-10-04T00:30:00-00:00,35.67136
263,2019-10-04T00:45:00-00:00,49.51068
264,2019-10-04T01:00:00-00:00,30.88836
265,2019-10-04T01:15:00-00:00,42.49546
266,2019-10-04T01:30:00-00:00,55.98858
267,2019-10-04T01:45:00-00:00,56.73021
268,2019-10-04T02:00:00-00:00,47.32029
269,2019-10-04T02:15:00-00:00,52.02687
270,2019-10-04T02:30:00-00:00,46.43437
271,2019-10-04T02:45:00-00:00,42.42737
272,2019-10-04T03:00:00-00:00,43.53324
273,2019-10-04T03:15:00-00:00,42.75504
274,2019-10-04T03:30:00-00:00,36.24244
275,2019-10-04T03:45:00-00:00,29.6927
276,2019-10-04T04:00:00-00:00,37.33679
277,2019-10-04T04:15:00-00:00,35.71487
278,2019-10-04T04:30:00-00:00,33.61134
279,2019-10-04T04:45:00-00:00,28.30106
280,2019-10-04T05:00:00-00:00,37.01043
281,2019-10-04T05:15:00-00:00,29.31529
282,2019-10-04T05:30:00-00:00,29.25042
283,2019-10-04T05:45:00-00:00,25.70317
284,2019-10-04T06:00:00-00:00,28.9162
285,2019-10-04T06:15:00-00:00,26.85254
286,2019-10-04T06:30:00-00:00,23.98645
287,2019-10-04T06:45:00-00:00,18.90152
288,2019-10-04T07:00:00-00:00,25.25427
289,2019-10-04T07:15:00-00:00,25.28735
290,2019-10-04T07:30:00-00:00,24.50526
291,2019-10-04T07:45:00-00:00,22.19555
292,2019-10-04T08:00:00-00:00,25.94388
293,2019-10-04T08:15:00-00:00,25.39178
294,2019-10-04T08:30:00-00:00,25.37114
295,2019-10-04T08:45:00-00:00,22.18136
296,2019-10-04T09:00:00-00:00,29.91167
297,2019-10-04T09:15:00-00:00,29.67481
298,2019-10-04T09:30:00-00:00,29.26849
299,2019-10-04T09:45:00-00:00,25.83397
300,2019-10-04T10:00:00-00:00,26.75651
301,2019-10-04T10:15:00-00:00,26.49814
302,2019-10-04T10:30:00-00:00,27.2731
303,2019-10-04T10:45:00-00:00,29.01554
304,2019-10-04T11:00:00-00:00,29.53285
305,2019-10-04T11:15:00-00:00,31.10183
306,2019-10-04T11:30:00-00:00,32.21927
307,2019-10-04T11:45:00-00:00,30.8669
308,2019-10-04T12:00:00-00:00,29.91623
309,2019-10-04T12:15:00-00:00,31.66036
310,2019-10-04T12:30:00-00:00,33.98256
311,2019-10-04T12:45:00-00:00,46.34379
312,2019-10-04T13:00:00-00:00,42.15203
313,2019-10-04T13:15:00-00:00,47.06734
314,2019-10-04T13:30:00-00:00,47.7732
315,2019-10-04T13:45:00-00:00,47.42969
316,2019-10-04T14:00:00-00:00,62.8974
317,2019-10-04T14:15:00-00:00,44.93977
318,2019-10-04T14:30:00-00:00,39.75387
319,2019-10-04T14:45:00-00:00,26.77859
320,2019-10-04T15:00:00-00:00,46.46807
321,2019-10-04T15:15:00-00:00,30.71231
322,2019-10-04T15:30:00-00:00,19.34775
323,2019-10-04T15:45:00-00:00,11.14251
324,2019-10-04T16:00:00-00:00,2.93342
325,2019-10-04T16:15:00-00:00,8.0089
326,2019-10-04T16:30:00-00:00,6.36963
327,2019-10-04T16:45:00-00:00,0.10461
328,2019-10-04T17:00:00-00:00,16.69335
329,2019-10-04T17:15:00-00:00,21.28539
330,2019-10-04T17:30:00-00:00,18.16106
331,2019-10-04T17:45:00-00:00,8.98055
332,2019-10-04T18:00:00-00:00,22.35099
333,2019-10-04T18:15:00-00:00,20.004
334,2019-10-04T18:30:00-00:00,20.41272
335,2019-10-04T18:45:00-00:00,17.27556
336,2019-10-04T19:00:00-00:00,12.27034
337,2019-10-04T19:15:00-00:00,12.88819
338,2019-10-04T19:30:00-00:00,13.69212
339,2019-10-04T19:45:00-00:00,13.69999
340,2019-10-04T20:00:00-00:00,18.4338
341,2019-10-04T20:15:00-00:00,21.58636
342,2019-10-04T20:30:00-00:00,22.73128
343,2019-10-04T20:45:00-00:00,21.82244
344,2019-10-04T21:00:00-00:00,20.93385
345,2019-10-04T21:15:00-00:00,20.90512
346,2019-10-04T21:30:00-00:00,22.28556
347,2019-10-04T21:45:00-00:00,21.65927
348,2019-10-04T22:00:00-00:00,24.9067
349,2019-10-04T22:15:00-00:00,25.21159
350,2019-10-04T22:30:00-00:00,28.97668
351,2019-10-04T22:45:00-00:00,29.64233
352,2019-10-04T23:00:00-00:00,17.78666
353,2019-10-04T23:15:00-00:00,17.57671
354,2019-10-04T23:30:00-00:00,22.24333
355,2019-10-04T23:45:00-00:00,25.34359
356,2019-10-05T00:00:00-00:00,21.69657
357,2019-10-05T00:15:00-00:00,25.85549
